29.208168999999998,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,kOff,kOff,
29.367815,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,kOff,kOff,
29.460957999999998,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,kOff,kOff,
29.553052,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,kOff,kOff,
29.640486,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,kOff,kOff,
29.738108,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,kOff,kOff,
29.822015999999998,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,kOff,kOff,
29.947596,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,kOff,kOff,
30.025633999999997,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,kOff,kOff,
30.107594000000002,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,kOff,kOff,
30.205981,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,kOff,kOff,
30.297414,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,kOff,kOff,
30.380157,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,kOff,kOff,
30.457722999999998,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,-2,0,0,0.0,4.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,kOff,kOff,
