timer,lineLeft,lineCenter,lineRight,LeftFrontCurrent,LeftFrontVoltage,LeftFrontValue,LeftFrontPosition,LeftFrontVelocity,LeftFrontFaults,LeftRearCurrent,LeftRearVoltage,LeftRearValue,LeftRearPosition,LeftRearVelocity,LeftRearFaults,RightFrontCurrent,RightFrontVoltage,RightFrontValue,RightFrontPosition,RightFrontVelocity,RightFrontFaults,RightRearCurrent,RightRearVoltage,RightRearValue,RightRearPosition,RightRearVelocity,RightRearFaults,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,
1264.4638659999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.4638659999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.530043,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.530043,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.597577,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.597577,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.663375,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.663375,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.7152789999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.7152789999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.771133,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.771133,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.829848,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.829848,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.8932149999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.8932149999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.9608059999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.9608059999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.0104099999999,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.0104099999999,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.07105,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.07105,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.1366739999999,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.1366739999999,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.196584,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.196584,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.254383,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.254383,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.3086799999999,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.3086799999999,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.369932,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.369932,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.433431,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.433431,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.4974,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.4974,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.573312,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.573312,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.644659,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
