timer,lineLeft,lineCenter,lineRight,LeftFrontCurrent,LeftFrontVoltage,LeftFrontValue,LeftFrontPosition,LeftFrontVelocity,LeftFrontFaults,LeftRearCurrent,LeftRearVoltage,LeftRearValue,LeftRearPosition,LeftRearVelocity,LeftRearFaults,RightFrontCurrent,RightFrontVoltage,RightFrontValue,RightFrontPosition,RightFrontVelocity,RightFrontFaults,RightRearCurrent,RightRearVoltage,RightRearValue,RightRearPosition,RightRearVelocity,RightRearFaults,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,
1767.662494,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767.662494,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767.721505,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767.721505,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767.802998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767.802998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767.881726,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767.881726,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767.958442,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767.958442,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.037764,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.037764,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.115122,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.115122,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.194183,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.194183,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.278744,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.278744,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.353899,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.353899,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.4449690000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.4449690000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.533217,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.533217,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.616946,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.616946,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.69221,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.69221,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.7889949999999,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.7889949999999,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.8696089999999,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768.8696089999999,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
