timer,lineLeft,lineCenter,lineRight,LeftFrontCurrent,LeftFrontVoltage,LeftFrontValue,LeftFrontPosition,LeftFrontVelocity,LeftFrontFaults,LeftRearCurrent,LeftRearVoltage,LeftRearValue,LeftRearPosition,LeftRearVelocity,LeftRearFaults,RightFrontCurrent,RightFrontVoltage,RightFrontValue,RightFrontPosition,RightFrontVelocity,RightFrontFaults,RightRearCurrent,RightRearVoltage,RightRearValue,RightRearPosition,RightRearVelocity,RightRearFaults,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,
1458.742741,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458.742741,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458.790765,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458.790765,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458.8636439999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458.8636439999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458.9263939999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458.9263939999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458.9914609999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458.9914609999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.0611450000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.0611450000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.129951,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.129951,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.2077419999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.2077419999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.279265,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.279265,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.3365319999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.3365319999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.392368,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.392368,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.466137,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.466137,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.532602,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.532602,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.604848,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.604848,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.6771469999999,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.6771469999999,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459.739007,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
