timer,lineLeft,lineCenter,lineRight,LeftFrontCurrent,LeftFrontVoltage,LeftFrontValue,LeftFrontPosition,LeftFrontVelocity,LeftFrontFaults,LeftRearCurrent,LeftRearVoltage,LeftRearValue,LeftRearPosition,LeftRearVelocity,LeftRearFaults,RightFrontCurrent,RightFrontVoltage,RightFrontValue,RightFrontPosition,RightFrontVelocity,RightFrontFaults,RightRearCurrent,RightRearVoltage,RightRearValue,RightRearPosition,RightRearVelocity,RightRearFaults,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,
28.453802999999997,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.453802999999997,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.537617,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.537617,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.574702000000002,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.574702000000002,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.600851,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.600851,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.639715,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.639715,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.67716,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.67716,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.718554,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.718554,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.752980999999995,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.752980999999995,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.7853,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.7853,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.817832,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.817832,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.853651000000003,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.853651000000003,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.895388999999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.895388999999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.946007,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.946007,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.981353,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.981353,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.009887,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.009887,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.035560999999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.035560999999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.058238999999997,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.058238999999997,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.093594999999997,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.093594999999997,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.164621000000004,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.164621000000004,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.215859000000002,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.215859000000002,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.249361999999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
