timer,lineLeft,lineCenter,lineRight,driverLeftX,driverLeftY,driverRightX,driverRightY,driverA,driverB,driverX,driverY,operatorLeftX,operatorLeftY,operatorRightX,operatorRightY,operatorA,operatorB,operatorX,operatorY,LeftFrontCurrent,LeftFrontVoltage,LeftFrontValue,LeftFrontPosition,LeftFrontVelocity,LeftFrontFaults,LeftRearCurrent,LeftRearVoltage,LeftRearValue,LeftRearPosition,LeftRearVelocity,LeftRearFaults,RightFrontCurrent,RightFrontVoltage,RightFrontValue,RightFrontPosition,RightFrontVelocity,RightFrontFaults,RightRearCurrent,RightRearVoltage,RightRearValue,RightRearPosition,RightRearVelocity,RightRearFaults,LiftCurrent,LiftVoltage,LiftValue,LiftPosition,LiftVelocity,LiftFaults,WristCurrent,WristVoltage,WristValue,WristPosition,WristVelocity,WristFaults,RollerCurrent,RollerVoltage,RollerValue,RollerPosition,RollerVelocity,RollerFaults,PushersState,PivotsState,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,
704.141824,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0546875,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11298,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14355,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,-8,0,0,0.0,12.65,0.0,0,0,0,0.125,12.75,0.0,0,0,0,kReverse,kOff,-88.41,1.55,9.72,0.02947998,-0.9842529,-0.006591797,32.88,0.0,1.0,-7.012436,-3.2816467,
704.1697360000001,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0546875,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11298,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14355,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,-8,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.41,1.55,9.48,0.07739258,-0.97735596,0.043395996,32.88,0.0,-46.0,-7.0125275,-3.281662,
704.197696,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0546875,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11298,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14355,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,-8,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.39,1.57,9.97,-0.0048217773,-0.30334473,-6.713867E-4,32.88,0.0,-1.0,-7.012802,-3.2814636,
704.216381,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0546875,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11298,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14355,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,-8,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.42,1.54,9.23,0.055114746,-0.99993896,0.043884277,32.88,0.0,-47.0,-7.0130005,-3.2813416,
704.240629,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0546875,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11298,0,0,0.125,12.3,0.0,0,0,0,0.125,12.65,0.0,-14355,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.3,0.0,-8,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.47,1.49,10.03,0.04345703,-0.8175659,0.73986816,32.88,0.0,-743.0,-7.0137177,-3.2814178,
704.2624030000001,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0546875,0.0,-0.0078125,false,false,false,false,0.125,12.3,0.0,-11298,0,0,0.125,12.3,0.0,0,0,0,0.125,12.3,0.0,-14355,0,0,0.125,12.35,0.0,0,0,0,0.0,12.3,0.0,-8,0,0,0.0,12.3,0.0,0,0,0,0.0,12.35,0.0,0,0,0,kReverse,kOff,-88.46,1.52,6.25,-0.029296875,-1.15625,0.005126953,32.88,0.0,-10.0,-7.014801,-3.2815247,
704.283939,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0546875,0.0,-0.0078125,false,false,false,false,0.125,12.3,0.0,-11298,0,0,0.125,12.3,0.0,0,0,0,0.125,12.3,0.0,-14355,0,0,0.125,12.35,0.0,0,0,0,0.0,12.3,0.0,-8,0,0,0.0,12.3,0.0,0,0,0,0.0,12.35,0.0,0,0,0,kReverse,kOff,-88.4,1.58,7.96,-0.0018310547,-1.251648,-0.21087646,32.88,0.0,204.0,-7.0157623,-3.2816925,
704.305761,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0546875,0.0,-0.0078125,false,false,false,false,0.125,12.3,0.0,-11298,0,0,0.125,12.3,0.0,0,0,0,0.125,12.3,0.0,-14355,0,0,0.125,12.35,0.0,0,0,0,0.0,12.3,0.0,-8,0,0,0.0,12.3,0.0,0,0,0,0.0,12.35,0.0,0,0,0,kReverse,kOff,-88.36,1.61,9.15,-0.049560547,-0.9385376,0.02520752,32.88,0.0,-32.0,-7.0166016,-3.281952,
704.3287750000001,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0546875,0.0,-0.0078125,false,false,false,false,0.125,12.3,0.0,-11298,0,0,0.125,12.3,0.0,0,0,0,0.125,12.3,0.0,-14355,0,0,0.125,12.35,0.0,0,0,0,0.0,12.3,0.0,-8,0,0,0.0,12.3,0.0,0,0,0,0.0,12.35,0.0,0,0,0,kReverse,kOff,-88.39,1.58,9.88,0.0793457,-1.2751465,0.3729248,32.88,0.0,-377.0,-7.0177307,-3.2822113,
704.3482419999999,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0546875,0.0,-0.0078125,false,false,false,false,0.125,12.3,0.0,-11298,0,0,0.125,12.3,0.0,0,0,0,0.125,12.3,0.0,-14355,0,0,0.125,12.35,0.0,0,0,0,0.0,12.3,0.0,-8,0,0,0.0,12.3,0.0,0,0,0,0.125,12.35,0.0,0,0,0,kReverse,kOff,-88.44,1.54,6.46,0.124572754,-1.116272,0.06213379,32.88,0.0,-62.0,-7.0210724,-3.282547,
