timer,lineLeft,lineCenter,lineRight,driverLeftX,driverLeftY,driverRightX,driverRightY,driverA,driverB,driverX,driverY,operatorLeftX,operatorLeftY,operatorRightX,operatorRightY,operatorA,operatorB,operatorX,operatorY,LeftFrontCurrent,LeftFrontVoltage,LeftFrontValue,LeftFrontPosition,LeftFrontVelocity,LeftFrontFaults,LeftRearCurrent,LeftRearVoltage,LeftRearValue,LeftRearPosition,LeftRearVelocity,LeftRearFaults,RightFrontCurrent,RightFrontVoltage,RightFrontValue,RightFrontPosition,RightFrontVelocity,RightFrontFaults,RightRearCurrent,RightRearVoltage,RightRearValue,RightRearPosition,RightRearVelocity,RightRearFaults,LiftCurrent,LiftVoltage,LiftValue,LiftPosition,LiftVelocity,LiftFaults,WristCurrent,WristVoltage,WristValue,WristPosition,WristVelocity,WristFaults,RollerCurrent,RollerVoltage,RollerValue,RollerPosition,RollerVelocity,RollerFaults,PushersState,PivotsState,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,
161.346744,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11325,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14364,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-86.14,1.77,-71.8,0.029418945,-0.98327637,0.055419922,30.88,0.0,3.0,-6.980118,-3.2656403,
161.422634,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11325,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14364,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-86.14,1.77,-71.8,0.028503418,-0.98150635,0.059936523,30.88,0.0,-1.0,-6.980118,-3.2656403,
161.452405,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11325,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14364,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-86.14,1.77,-71.8,0.030151367,-0.98083496,0.059326172,30.88,0.0,0.0,-6.980118,-3.2656403,
161.473874,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11325,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14364,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-86.14,1.77,-71.8,0.029418945,-0.98553467,0.061584473,30.88,0.0,-2.0,-6.980118,-3.2656403,
161.49544899999998,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11325,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14364,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-86.14,1.77,-71.8,0.028320312,-0.9837036,0.060302734,30.88,0.0,-1.0,-6.980118,-3.2656403,
161.517641,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11325,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14364,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-86.14,1.77,-71.8,0.032348633,-0.9836426,0.05859375,30.88,0.0,0.0,-6.980118,-3.2656403,
161.542013,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11325,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14364,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-86.14,1.77,-71.8,0.026184082,-0.98394775,0.05407715,30.88,0.0,4.0,-6.980118,-3.2656403,
161.562031,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11325,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14364,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-86.15,1.77,-71.89,0.030273438,-0.9829712,0.054626465,30.88,0.0,4.0,-6.980118,-3.2656403,
161.58593599999998,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11325,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14364,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-86.15,1.77,-71.89,0.027770996,-0.9850464,0.05529785,30.88,0.0,3.0,-6.980118,-3.2656403,
161.609916,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11325,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14364,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-86.15,1.77,-71.89,0.032226562,-0.98394775,0.06384277,30.88,0.0,-5.0,-6.980118,-3.2656403,
