timer,lineLeft,lineCenter,lineRight,driverLeftX,driverLeftY,driverRightX,driverRightY,driverA,driverB,driverX,driverY,operatorLeftX,operatorLeftY,operatorRightX,operatorRightY,operatorA,operatorB,operatorX,operatorY,LeftFrontCurrent,LeftFrontVoltage,LeftFrontValue,LeftFrontPosition,LeftFrontVelocity,LeftFrontFaults,LeftRearCurrent,LeftRearVoltage,LeftRearValue,LeftRearPosition,LeftRearVelocity,LeftRearFaults,RightFrontCurrent,RightFrontVoltage,RightFrontValue,RightFrontPosition,RightFrontVelocity,RightFrontFaults,RightRearCurrent,RightRearVoltage,RightRearValue,RightRearPosition,RightRearVelocity,RightRearFaults,LiftCurrent,LiftVoltage,LiftValue,LiftPosition,LiftVelocity,LiftFaults,WristCurrent,WristVoltage,WristValue,WristPosition,WristVelocity,WristFaults,RollerCurrent,RollerVoltage,RollerValue,RollerPosition,RollerVelocity,RollerFaults,PushersState,PivotsState,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,
389.621787,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11295,0,0,0.125,12.700000000000001,0.0,0,0,0,0.125,12.65,0.0,-14354,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.4,1.56,31.09,0.02532959,-0.9796753,-0.0045166016,32.0,0.0,0.0,-7.0210724,-3.2844543,
389.653707,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11295,0,0,0.125,12.700000000000001,0.0,0,0,0,0.125,12.65,0.0,-14354,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.4,1.56,31.05,0.027282715,-0.9837036,-0.007873535,31.99,0.0,2.0,-7.0210724,-3.2844543,
389.682778,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11295,0,0,0.125,12.700000000000001,0.0,0,0,0,0.125,12.65,0.0,-14354,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.4,1.56,31.05,0.028747559,-0.984375,-0.0072021484,31.99,0.0,1.0,-7.0210724,-3.2844543,
389.700662,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.700000000000001,0.0,-11295,0,0,0.125,12.700000000000001,0.0,0,0,0,0.125,12.65,0.0,-14354,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.4,1.55,31.65,0.027770996,-0.9868164,-0.0056762695,31.99,0.0,0.0,-7.0210724,-3.2844543,
389.729044,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.700000000000001,0.0,-11295,0,0,0.125,12.700000000000001,0.0,0,0,0,0.125,12.65,0.0,-14354,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.4,1.56,31.05,0.028503418,-0.9824829,-0.0075683594,31.99,0.0,2.0,-7.0210724,-3.2844543,
389.749153,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.700000000000001,0.0,-11295,0,0,0.125,12.700000000000001,0.0,0,0,0,0.125,12.65,0.0,-14354,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.4,1.56,31.05,0.02734375,-0.9819336,-0.0061035156,31.99,0.0,0.0,-7.0210724,-3.2844543,
389.771197,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.700000000000001,0.0,-11295,0,0,0.125,12.700000000000001,0.0,0,0,0,0.125,12.65,0.0,-14354,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.4,1.56,31.05,0.026245117,-0.9833374,-0.010498047,31.99,0.0,5.0,-7.0210724,-3.2844543,
389.792553,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.700000000000001,0.0,-11295,0,0,0.125,12.700000000000001,0.0,0,0,0,0.125,12.65,0.0,-14354,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.4,1.56,31.05,0.026977539,-0.98480225,-0.0030517578,31.99,0.0,-2.0,-7.0210724,-3.2844543,
389.813626,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.700000000000001,0.0,-11295,0,0,0.125,12.700000000000001,0.0,0,0,0,0.125,12.65,0.0,-14354,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.4,1.56,31.05,0.027526855,-0.9847412,-0.0036010742,31.99,0.0,-1.0,-7.0210724,-3.2844543,
389.834506,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.700000000000001,0.0,-11295,0,0,0.125,12.700000000000001,0.0,0,0,0,0.125,12.65,0.0,-14354,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.4,1.56,31.05,0.028137207,-0.98358154,-3.0517578E-4,31.99,0.0,-5.0,-7.0210724,-3.2844543,
389.855875,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.700000000000001,0.0,-11295,0,0,0.125,12.700000000000001,0.0,0,0,0,0.125,12.65,0.0,-14354,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.4,1.56,31.31,0.026611328,-0.9846802,-0.0037841797,31.99,0.0,-1.0,-7.0210724,-3.2844543,
389.876078,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.700000000000001,0.0,-11295,0,0,0.125,12.700000000000001,0.0,0,0,0,0.125,12.65,0.0,-14354,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.4,1.56,31.31,0.025390625,-0.98291016,-0.006713867,31.99,0.0,1.0,-7.0210724,-3.2844543,
389.89625,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.700000000000001,0.0,-11295,0,0,0.125,12.700000000000001,0.0,0,0,0,0.125,12.65,0.0,-14354,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.4,1.56,31.31,0.027832031,-0.9827881,-0.0026245117,31.99,0.0,-2.0,-7.0210724,-3.2844543,
389.92022,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.700000000000001,0.0,-11295,0,0,0.125,12.700000000000001,0.0,0,0,0,0.125,12.65,0.0,-14354,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,0,0,0,0.0,12.75,0.0,0,0,0,kReverse,kOff,-88.4,1.56,31.31,0.026611328,-0.98516846,-0.0032348633,31.99,0.0,-2.0,-7.0210724,-3.2844543,
