timer,lineLeft,lineCenter,lineRight,driverLeftX,driverLeftY,driverRightX,driverRightY,driverA,driverB,driverX,driverY,operatorLeftX,operatorLeftY,operatorRightX,operatorRightY,operatorA,operatorB,operatorX,operatorY,LeftFrontCurrent,LeftFrontVoltage,LeftFrontValue,LeftFrontPosition,LeftFrontVelocity,LeftFrontFaults,LeftRearCurrent,LeftRearVoltage,LeftRearValue,LeftRearPosition,LeftRearVelocity,LeftRearFaults,RightFrontCurrent,RightFrontVoltage,RightFrontValue,RightFrontPosition,RightFrontVelocity,RightFrontFaults,RightRearCurrent,RightRearVoltage,RightRearValue,RightRearPosition,RightRearVelocity,RightRearFaults,LiftCurrent,LiftVoltage,LiftValue,LiftPosition,LiftVelocity,LiftFaults,WristCurrent,WristVoltage,WristValue,WristPosition,WristVelocity,WristFaults,RollerCurrent,RollerVoltage,RollerValue,RollerPosition,RollerVelocity,RollerFaults,PushersState,PivotsState,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,
996.005034,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11298,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14357,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,-6,0,0,0.0,12.65,0.0,0,0,0,0.125,12.75,0.0,0,0,0,kReverse,kOff,-86.98,1.77,-36.05,0.03125,-0.9813843,0.040771484,33.16,0.0,1.0,-7.500473,-2.9816132,
996.0341589999999,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11298,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14357,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,-6,0,0,0.0,12.65,0.0,0,0,0,0.125,12.75,0.0,0,0,0,kReverse,kOff,-86.99,1.76,-36.07,0.029052734,-0.98461914,0.039916992,33.16,0.0,1.0,-7.500473,-2.9816132,
996.061206,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11298,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14357,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,-6,0,0,0.0,12.65,0.0,0,0,0,0.125,12.75,0.0,0,0,0,kReverse,kOff,-86.99,1.76,-36.07,0.029785156,-0.982666,0.039123535,33.16,0.0,2.0,-7.500473,-2.9816132,
996.08175,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11298,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14357,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,-6,0,0,0.0,12.65,0.0,0,0,0,0.125,12.75,0.0,0,0,0,kReverse,kOff,-86.99,1.76,-35.97,0.029968262,-0.98150635,0.04498291,33.16,0.0,-3.0,-7.500473,-2.9816132,
996.1044179999999,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11298,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14357,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,-6,0,0,0.0,12.65,0.0,0,0,0,0.125,12.75,0.0,0,0,0,kReverse,kOff,-86.99,1.76,-35.95,0.029296875,-0.97991943,0.044433594,33.16,0.0,-2.0,-7.500473,-2.9816132,
996.124486,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11298,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14357,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,-6,0,0,0.0,12.65,0.0,0,0,0,0.125,12.75,0.0,0,0,0,kReverse,kOff,-86.99,1.76,-35.95,0.029296875,-0.97991943,0.044433594,33.16,0.0,-2.0,-7.500473,-2.9816132,
996.14697,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11298,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14357,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,-6,0,0,0.0,12.65,0.0,0,0,0,0.125,12.75,0.0,0,0,0,kReverse,kOff,-86.99,1.76,-35.95,0.030822754,-0.98321533,0.04296875,33.16,0.0,-1.0,-7.500473,-2.9816132,
996.164126,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11298,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14357,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,-6,0,0,0.0,12.65,0.0,0,0,0,0.125,12.75,0.0,0,0,0,kReverse,kOff,-86.99,1.76,-35.95,0.02960205,-0.982605,0.03704834,33.16,0.0,4.0,-7.500473,-2.9816132,
996.191031,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11298,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14357,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,-6,0,0,0.0,12.65,0.0,0,0,0,0.125,12.75,0.0,0,0,0,kReverse,kOff,-86.99,1.76,-35.97,0.0289917,-0.98339844,0.04083252,33.16,0.0,0.0,-7.500473,-2.9816132,
996.213408,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.125,12.65,0.0,-11298,0,0,0.125,12.65,0.0,0,0,0,0.125,12.65,0.0,-14357,0,0,0.125,12.700000000000001,0.0,0,0,0,0.0,12.65,0.0,-6,0,0,0.0,12.65,0.0,0,0,0,0.125,12.75,0.0,0,0,0,kReverse,kOff,-86.99,1.76,-35.95,0.028747559,-0.9814453,0.037902832,33.16,0.0,3.0,-7.500473,-2.9816132,
