timer,lineLeft,lineCenter,lineRight,LeftFrontCurrent,LeftFrontVoltage,LeftFrontValue,LeftFrontPosition,LeftFrontVelocity,LeftFrontFaults,LeftRearCurrent,LeftRearVoltage,LeftRearValue,LeftRearPosition,LeftRearVelocity,LeftRearFaults,RightFrontCurrent,RightFrontVoltage,RightFrontValue,RightFrontPosition,RightFrontVelocity,RightFrontFaults,RightRearCurrent,RightRearVoltage,RightRearValue,RightRearPosition,RightRearVelocity,RightRearFaults,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,
515.018356,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.018356,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.036865,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.036865,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.055809,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.055809,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.076069,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.076069,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.094898,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.094898,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.1158290000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.1158290000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.13793,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.13793,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.182159,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.182159,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.220913,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.220913,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.249941,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.249941,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.283273,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.283273,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.322625,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.322625,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.360446,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.360446,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.397973,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.397973,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.429004,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.429004,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.46489,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.46489,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.501331,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.501331,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.541159,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.541159,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.574094,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.574094,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.600522,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.600522,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.644105,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.644105,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.682718,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.682718,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.720592,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.720592,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.757583,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.757583,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.797672,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.797672,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.829941,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.829941,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.8643979999999,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.8643979999999,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.876356,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.876356,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.894079,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.894079,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
