timer,lineLeft,lineCenter,lineRight,LeftFrontCurrent,LeftFrontVoltage,LeftFrontValue,LeftFrontPosition,LeftFrontVelocity,LeftFrontFaults,LeftRearCurrent,LeftRearVoltage,LeftRearValue,LeftRearPosition,LeftRearVelocity,LeftRearFaults,RightFrontCurrent,RightFrontVoltage,RightFrontValue,RightFrontPosition,RightFrontVelocity,RightFrontFaults,RightRearCurrent,RightRearVoltage,RightRearValue,RightRearPosition,RightRearVelocity,RightRearFaults,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,
2695.224551,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.224551,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.318121,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.318121,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.407892,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.407892,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.509525,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.509525,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.601702,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.601702,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.699278,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.699278,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.799079,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.799079,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.8770830000003,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.8770830000003,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.963405,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
