timer,lineLeft,lineCenter,lineRight,LeftFrontCurrent,LeftFrontVoltage,LeftFrontValue,LeftFrontPosition,LeftFrontVelocity,LeftFrontFaults,LeftRearCurrent,LeftRearVoltage,LeftRearValue,LeftRearPosition,LeftRearVelocity,LeftRearFaults,RightFrontCurrent,RightFrontVoltage,RightFrontValue,RightFrontPosition,RightFrontVelocity,RightFrontFaults,RightRearCurrent,RightRearVoltage,RightRearValue,RightRearPosition,RightRearVelocity,RightRearFaults,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,
4678.442258,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678.442258,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678.530501,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678.530501,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678.631543,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678.631543,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678.728175000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678.728175000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678.837327,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678.837327,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678.948601000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678.948601000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.040584,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.040584,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.101284,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.101284,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.216131,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.216131,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.318956,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.318956,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.422443,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.422443,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.529071000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.529071000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.653294000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.653294000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.765627000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.765627000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.869547,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.869547,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.986766000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679.986766000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.093072000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.093072000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.164324,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.164324,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.2395830000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.2395830000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.3378680000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.3378680000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.442428,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.442428,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.543293000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.543293000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.6561520000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.6561520000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.770736,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.770736,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.8795310000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.8795310000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.980416,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.980416,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.079106000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.079106000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.187687000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.187687000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.299076,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.299076,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.4107030000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.4107030000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.453725,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.453725,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.547419,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.547419,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.675199,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.675199,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.781381,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.781381,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.890627000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.890627000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.997335000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681.997335000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.096729,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.096729,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.2028390000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.2028390000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.318812,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.318812,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.4274940000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.4274940000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.535074,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.535074,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.583633,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.583633,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.707595000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.707595000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.819851000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.819851000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.926375,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.926375,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.03879,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.03879,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.148179000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.148179000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.254365,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.254365,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.366682,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.366682,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.470979000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.470979000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.577131,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.577131,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.697260000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.697260000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.838607000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.838607000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.9514420000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683.9514420000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.05773,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.05773,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.166309,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.166309,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.270888,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.270888,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.384951,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.384951,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.479304,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.479304,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.592727000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.592727000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.699861,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.699861,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.835795000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.835795000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.951472,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684.951472,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.060625,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.060625,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.161369000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.161369000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.277664000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.277664000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.389105,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.389105,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.492918000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.492918000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.599085000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.599085000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.714742,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.714742,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.848669000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.848669000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.95848,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685.95848,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686.07054,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686.07054,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686.170164000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686.170164000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
