timer,lineLeft,lineCenter,lineRight,LeftFrontCurrent,LeftFrontVoltage,LeftFrontValue,LeftFrontPosition,LeftFrontVelocity,LeftFrontFaults,LeftRearCurrent,LeftRearVoltage,LeftRearValue,LeftRearPosition,LeftRearVelocity,LeftRearFaults,RightFrontCurrent,RightFrontVoltage,RightFrontValue,RightFrontPosition,RightFrontVelocity,RightFrontFaults,RightRearCurrent,RightRearVoltage,RightRearValue,RightRearPosition,RightRearVelocity,RightRearFaults,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,
169.943176,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.943176,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.9839,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.9839,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.020898,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.020898,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.059696,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.059696,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.091807,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.091807,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.114872,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.114872,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.15278099999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.15278099999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.180637,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.180637,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.21670999999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.21670999999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.251917,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.251917,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.278347,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.278347,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.307904,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.307904,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.345823,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.345823,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.380267,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.380267,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.416756,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.416756,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.44687,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.44687,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.485006,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.485006,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.520614,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.520614,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.55623699999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.55623699999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.58902799999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.58902799999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.626234,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.626234,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.665244,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.665244,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.700392,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.700392,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.735364,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.735364,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.764544,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.764544,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.79821299999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.79821299999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.82905599999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.82905599999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.860748,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.860748,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.895225,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.895225,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.913663,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.913663,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.950399,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.950399,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.98808400000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.98808400000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.02585000000002,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.02585000000002,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.064375,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.064375,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.09635699999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.09635699999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.13267499999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.13267499999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.164652,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.164652,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.19981099999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.19981099999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.22892199999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.22892199999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.257891,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.257891,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.29051199999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.29051199999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.324062,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.324062,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.356826,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.356826,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.385432,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.385432,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.417492,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.417492,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.455435,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.455435,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.48221099999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.48221099999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.52478699999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.52478699999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.548513,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.548513,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.58640599999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.58640599999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.613218,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.613218,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.64637599999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.64637599999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.679922,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.679922,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.710276,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.710276,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.740839,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.740839,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.774264,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.774264,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
