timer,lineLeft,lineCenter,lineRight,LeftFrontCurrent,LeftFrontVoltage,LeftFrontValue,LeftFrontPosition,LeftFrontVelocity,LeftFrontFaults,LeftRearCurrent,LeftRearVoltage,LeftRearValue,LeftRearPosition,LeftRearVelocity,LeftRearFaults,RightFrontCurrent,RightFrontVoltage,RightFrontValue,RightFrontPosition,RightFrontVelocity,RightFrontFaults,RightRearCurrent,RightRearVoltage,RightRearValue,RightRearPosition,RightRearVelocity,RightRearFaults,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,
274.86524799999995,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.86524799999995,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.881508,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.881508,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.902061,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.902061,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.921699,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.921699,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.942303,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.942303,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.962029,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.962029,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.98254799999995,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.98254799999995,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.00256,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.00256,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.02225500000003,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.02225500000003,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.04306099999997,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.04306099999997,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.061789,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.061789,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.08234999999996,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.08234999999996,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.10238699999996,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.10238699999996,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.12285099999997,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.12285099999997,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.14246999999995,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.14246999999995,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.16155799999996,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.16155799999996,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.182757,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.182757,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.20256,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.20256,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.22351799999996,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.22351799999996,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.242169,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.242169,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.262368,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.262368,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.282377,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.282377,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.30256399999996,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.30256399999996,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.32256299999995,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.32256299999995,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.34175899999997,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.34175899999997,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.362333,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.362333,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.382147,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.382147,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.402826,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.402826,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.422327,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.422327,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.441577,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.441577,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.46259999999995,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
