timer,lineLeft,lineCenter,lineRight,LeftFrontCurrent,LeftFrontVoltage,LeftFrontValue,LeftFrontPosition,LeftFrontVelocity,LeftFrontFaults,LeftRearCurrent,LeftRearVoltage,LeftRearValue,LeftRearPosition,LeftRearVelocity,LeftRearFaults,RightFrontCurrent,RightFrontVoltage,RightFrontValue,RightFrontPosition,RightFrontVelocity,RightFrontFaults,RightRearCurrent,RightRearVoltage,RightRearValue,RightRearPosition,RightRearVelocity,RightRearFaults,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,
4442.023056000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.023056000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.082293,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.082293,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.169833000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.169833000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.25991,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.25991,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.363972,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.363972,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.4603130000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.4603130000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.570470000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.570470000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.674506,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.674506,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.7782050000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.7782050000005,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.858117000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.858117000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.971029,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442.971029,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4443.071892,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4443.071892,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4443.199141000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4443.199141000001,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4443.301251,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
