timer,lineLeft,lineCenter,lineRight,LeftFrontCurrent,LeftFrontVoltage,LeftFrontValue,LeftFrontPosition,LeftFrontVelocity,LeftFrontFaults,LeftRearCurrent,LeftRearVoltage,LeftRearValue,LeftRearPosition,LeftRearVelocity,LeftRearFaults,RightFrontCurrent,RightFrontVoltage,RightFrontValue,RightFrontPosition,RightFrontVelocity,RightFrontFaults,RightRearCurrent,RightRearVoltage,RightRearValue,RightRearPosition,RightRearVelocity,RightRearFaults,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,
1545.929995,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545.929995,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.012147,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.012147,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.0873769999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.0873769999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.163609,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.163609,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.242296,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.242296,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.306963,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.306963,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.387147,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.387147,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.4520859999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.4520859999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.529217,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.529217,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.598041,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.598041,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.6685759999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.6685759999998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.744998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.744998,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.8107109999999,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.8107109999999,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.891748,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546.891748,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
