timer,lineLeft,lineCenter,lineRight,driverLeftX,driverLeftY,driverRightX,driverRightY,driverA,driverB,driverX,driverY,operatorLeftX,operatorLeftY,operatorRightX,operatorRightY,operatorA,operatorB,operatorX,operatorY,LeftFrontCurrent,LeftFrontVoltage,LeftFrontValue,LeftFrontPosition,LeftFrontVelocity,LeftFrontFaults,LeftRearCurrent,LeftRearVoltage,LeftRearValue,LeftRearPosition,LeftRearVelocity,LeftRearFaults,RightFrontCurrent,RightFrontVoltage,RightFrontValue,RightFrontPosition,RightFrontVelocity,RightFrontFaults,RightRearCurrent,RightRearVoltage,RightRearValue,RightRearPosition,RightRearVelocity,RightRearFaults,LiftCurrent,LiftVoltage,LiftValue,LiftPosition,LiftVelocity,LiftFaults,RollerCurrent,RollerVoltage,RollerValue,RollerPosition,RollerVelocity,RollerFaults,PushersState,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,
7.566724,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,0.0,0.0,0.0,false,false,false,false,0.0,12.200000000000001,0.0,0,0,0,0.125,12.25,0.0,0,0,0,0.0,12.25,0.0,0,0,0,0.0,12.200000000000001,0.0,0,0,0,0.0,12.3,0.0,0,0,0,0.125,12.25,0.0,0,0,0,kForward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7.901973,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,0.0,0.0,0.0,false,false,false,false,0.0,12.200000000000001,0.0,0,0,0,0.125,12.25,0.0,0,0,0,0.0,12.200000000000001,0.0,0,0,0,0.0,12.200000000000001,0.0,0,0,0,0.0,12.3,0.0,0,0,0,0.125,12.25,0.0,0,0,0,kForward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.040280999999998,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,0.0,0.0,0.0,false,false,false,false,0.0,12.200000000000001,0.0,0,0,0,0.125,12.25,0.0,0,0,0,0.0,12.200000000000001,0.0,0,0,0,0.0,12.200000000000001,0.0,0,0,0,0.0,12.3,0.0,0,0,0,0.125,12.25,0.0,0,0,0,kForward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.209743,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,0.0,0.0,0.0,false,false,false,false,0.0,12.200000000000001,0.0,0,0,0,0.125,12.25,0.0,0,0,0,0.0,12.200000000000001,0.0,0,0,0,0.0,12.200000000000001,0.0,0,0,0,0.0,12.3,0.0,0,0,0,0.125,12.25,0.0,0,0,0,kForward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.329619000000001,true,true,true,0.0,-0.09375,0.0,-0.0078125,false,false,false,false,0.0,0.0,0.0,0.0,false,false,false,false,0.0,12.200000000000001,0.0,0,0,0,0.25,12.200000000000001,0.0,0,0,0,0.0,12.200000000000001,0.0,0,0,0,0.0,12.200000000000001,0.0,0,0,0,0.0,12.3,0.0,0,0,0,0.125,12.25,0.0,0,0,0,kForward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.410645,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,0.0,0.0,0.0,false,false,false,false,0.0,12.200000000000001,0.0,0,0,0,0.75,12.200000000000001,0.0,0,0,0,0.125,12.200000000000001,0.0,0,0,0,0.0,12.15,0.0,0,0,0,0.0,12.25,0.0,0,0,0,0.125,12.200000000000001,0.0,0,0,0,kForward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.472622,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,0.0,0.0,0.0,false,false,false,false,0.0,12.15,0.0,0,0,0,0.125,12.15,0.0,0,0,0,0.125,12.15,0.0,0,0,0,0.0,12.15,0.0,0,0,0,0.0,12.25,0.0,0,0,0,0.125,12.200000000000001,0.0,0,0,0,kForward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.533505,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,0.0,0.0,0.0,false,false,false,false,0.0,12.15,0.0,0,0,0,0.125,12.15,0.0,0,0,0,0.0,12.15,0.0,0,0,0,0.0,12.15,0.0,0,0,0,0.0,12.25,0.0,0,0,0,0.125,12.25,0.0,0,0,0,kForward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.716502,true,true,true,0.0,-0.6484375,0.0,-0.0078125,false,false,false,false,0.0,0.0,0.0,0.0,false,false,false,false,9.75,10.45,0.0,0,0,0,10.25,10.45,0.0,0,0,0,16.25,10.5,0.0,0,0,0,11.75,10.5,0.0,0,0,0,0.0,10.7,0.0,0,0,0,0.125,10.65,0.0,0,0,0,kForward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.919207,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,0.0,0.0,0.0,false,false,false,false,21.375,9.3,0.0,0,0,0,21.125,9.45,0.0,0,0,0,9.25,9.5,0.0,0,0,0,10.75,9.45,0.0,0,0,0,0.0,9.65,0.0,0,0,0,0.125,9.65,0.0,0,0,0,kForward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.126383,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,0.0,0.0,0.0,false,false,false,false,0.0,12.05,0.0,0,0,0,0.125,12.1,0.0,0,0,0,0.0,12.05,0.0,0,0,0,0.0,12.05,0.0,0,0,0,0.0,12.15,0.0,0,0,0,0.125,12.1,0.0,0,0,0,kForward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.268206,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,0.0,0.0,0.0,false,false,false,false,0.0,12.1,0.0,0,0,0,0.125,12.1,0.0,0,0,0,0.0,12.1,0.0,0,0,0,0.0,12.1,0.0,0,0,0,0.0,12.200000000000001,0.0,0,0,0,0.125,12.15,0.0,0,0,0,kForward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.397956,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,0.0,0.0,0.0,false,false,false,false,0.0,12.1,0.0,0,0,0,0.125,12.15,0.0,0,0,0,0.0,12.1,0.0,0,0,0,0.0,12.1,0.0,0,0,0,0.0,12.200000000000001,0.0,0,0,0,0.125,12.200000000000001,0.0,0,0,0,kForward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.511417,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,0.0,0.0,0.0,false,false,false,false,0.0,12.1,0.0,0,0,0,0.125,12.15,0.0,0,0,0,0.0,12.1,0.0,0,0,0,0.0,12.1,0.0,0,0,0,0.0,12.200000000000001,0.0,0,0,0,0.125,12.200000000000001,0.0,0,0,0,kForward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.619393,true,true,true,0.0,-0.0078125,0.0,-0.0078125,false,false,false,false,0.0,0.0,0.0,0.0,false,false,false,false,0.0,12.15,0.0,0,0,0,0.125,12.15,0.0,0,0,0,0.0,12.15,0.0,0,0,0,0.0,12.1,0.0,0,0,0,0.0,12.200000000000001,0.0,0,0,0,0.125,12.200000000000001,0.0,0,0,0,kForward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.696200000000001,true,true,true,0.0,-1.0,0.0,-0.0078125,false,false,false,false,0.0,0.0,0.0,0.0,false,false,false,false,0.0,12.15,0.0,0,0,0,0.125,12.1,0.0,0,0,0,1.5,12.05,0.0,0,0,0,0.0,12.1,0.0,0,0,0,0.0,12.1,0.0,0,0,0,0.125,12.1,0.0,0,0,0,kForward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
